Command,Chromosome,Sample_Size,Threads,Input_file_size,Output_file_size
compress,8,750,1,8797656481,41595197
compress,8,750,2,8797656481,41595197
compress,8,750,2,8797656481,41595197
compress,8,750,3,8797656481,41595190
compress,8,750,3,8797656481,41595191
compress,8,750,4,8797656481,41595190
compress,8,750,4,8797656481,41595190
compress,8,750,8,8797656481,41595191
compress,8,750,8,8797656481,41595191
compress,8,500,1,5141538923,33883002
compress,8,500,1,5141538923,33883002
compress,8,500,2,5141538923,33883002
compress,8,500,2,5141538923,33883002
compress,8,500,3,5141538923,33883002
compress,8,500,3,5141538923,33883002
compress,8,500,4,5141538923,33883002
compress,8,500,4,5141538923,33883002
compress,8,500,8,5141538923,33883002
compress,8,500,8,5141538923,33883000
compress,8,250,1,2158083874,25279172
compress,8,250,1,2158083874,25279172
compress,8,250,2,2158083874,25279172
compress,8,250,2,2158083874,25279172
compress,8,250,3,2158083874,25279172
compress,8,250,3,2158083874,25279172
compress,8,250,4,2158083874,25279172
compress,8,250,4,2158083874,25279172
compress,8,250,8,2158083874,25279172
compress,8,250,8,2158083874,25279172
compress,8,200,1,1642976235,23010484
compress,8,200,1,1642976235,23010484
compress,8,200,2,1642976235,23010484
compress,8,200,2,1642976235,23010484
compress,8,200,3,1642976235,23010484
compress,8,200,3,1642976235,23010484
compress,8,200,4,1642976235,23010484
compress,8,200,4,1642976235,23010484
compress,8,200,8,1642976235,23010484
compress,8,200,8,1642976235,23010484
compress,8,100,1,748191819,17782921
compress,8,100,1,748191819,17782921
compress,8,100,2,748191819,17782921
compress,8,100,2,748191819,17782921
compress,8,100,3,748191819,17782921
compress,8,100,3,748191819,17782921
compress,8,100,4,748191819,17782921
compress,8,100,4,748191819,17782921
compress,8,100,8,748191819,17782921
compress,8,100,8,748191819,17782921
compress,8,50,1,378780181,14007477
compress,8,50,1,378780181,14007477
compress,8,50,2,378780181,14007477
compress,8,50,2,378780181,14007477
compress,8,50,3,378780181,14007477
compress,8,50,3,378780181,14007477
compress,8,50,4,378780181,14007477
compress,8,50,4,378780181,14007477
compress,8,50,8,378780181,14007477
compress,8,50,8,378780181,14007477
compress,8,25,1,206801599,10760362
compress,8,25,1,206801599,10760362
compress,8,25,2,206801599,10760362
compress,8,25,2,206801599,10760362
compress,8,25,3,206801599,10760358
compress,8,25,3,206801599,10760358
compress,8,25,4,206801599,10760358
compress,8,25,4,206801599,10760358
compress,8,25,8,206801599,10760358
compress,8,25,8,206801599,10760364
compress,8,10,1,119378761,8105345
compress,8,10,1,119378761,8105345
compress,8,10,2,119378761,8105345
compress,8,10,2,119378761,8105345
compress,8,10,3,119378761,8105341
compress,8,10,3,119378761,8105341
compress,8,10,4,119378761,8105341
compress,8,10,4,119378761,8105341
compress,8,10,8,119378761,8105349
compress,8,10,8,119378761,8105341
compress,8,5,1,79735022,6047533
compress,8,5,1,79735022,6047533
compress,8,5,2,79735022,6047533
compress,8,5,2,79735022,6047533
compress,8,5,3,79735022,6047529
compress,8,5,3,79735022,6047529
compress,8,5,4,79735022,6047529
compress,8,5,4,79735022,6047529
compress,8,5,8,79735022,6047535
compress,8,5,8,79735022,6047533
compress,8,2,1,45285171,3657308
compress,8,2,1,45285171,3657308
compress,8,2,2,45285171,3657308
compress,8,2,2,45285171,3657308
compress,8,2,3,45285171,3657304
compress,8,2,3,45285171,3657304
compress,8,2,4,45285171,3657305
compress,8,2,4,45285171,3657304
compress,8,2,8,45285171,3657314
compress,8,2,8,45285171,3657310
compress,8,1,1,34612191,2778953
compress,8,1,1,34612191,2778953
compress,8,1,2,34612191,2778949
compress,8,1,2,34612191,2778949
compress,8,1,3,34612191,2778949
compress,8,1,3,34612191,2778949
compress,8,1,4,34612191,2778949
compress,8,1,4,34612191,2778949
compress,8,1,8,34612191,2778949
compress,8,1,8,34612191,2778948
compress,13,2500,1,28881929981,55417487
compress,13,2500,1,28881929981,55417487
compress,13,2500,2,28881929981,55417487
compress,13,2500,2,28881929981,55417487
compress,13,2500,3,28881929981,55417487
compress,13,2500,3,28881929981,55417487
compress,13,2500,4,28881929981,55417487
compress,13,2500,4,28881929981,55417487
compress,13,2500,8,28881929981,55417487
compress,13,2500,8,28881929981,55417487
compress,13,2000,1,21142235377,47428156
compress,13,2000,1,21142235377,47428156
compress,13,2000,2,21142235377,47428156
compress,13,2000,2,21142235377,47428156
compress,13,2000,3,21142235377,47428156
compress,13,2000,3,21142235377,47428156
compress,13,2000,4,21142235377,47428156
compress,13,2000,4,21142235377,47428156
compress,13,2000,8,21142235377,47428156
compress,13,2000,8,21142235377,47428156
compress,13,1500,1,14180231136,39628536
compress,13,1500,1,14180231136,39628536
compress,13,1500,2,14180231136,39628534
compress,13,1500,2,14180231136,39628534
compress,13,1500,3,14180231136,39628534
compress,13,1500,3,14180231136,39628534
compress,13,1500,4,14180231136,39628534
compress,13,1500,4,14180231136,39628534
compress,13,1500,8,14180231136,39628534
compress,13,1500,8,14180231136,39628534
compress,13,1000,1,8131987978,31254690
compress,13,1000,1,8131987978,31254690
compress,13,1000,2,8131987978,31254690
compress,13,1000,2,8131987978,31254690
compress,13,1000,3,8131987978,31254690
compress,13,1000,3,8131987978,31254690
compress,13,1000,4,8131987978,31254690
compress,13,1000,4,8131987978,31254690
compress,13,1000,8,8131987978,31254690
compress,13,1000,8,8131987978,31254690
compress,13,750,1,5533512624,26835455
compress,13,750,1,5533512624,26835455
compress,13,750,2,5533512624,26835453
compress,13,750,2,5533512624,26835453
compress,13,750,3,5533512624,26835453
compress,13,750,3,5533512624,26835453
compress,13,750,4,5533512624,26835453
compress,13,750,4,5533512624,26835453
compress,13,750,8,5533512624,26835453
compress,13,750,8,5533512624,26835453
compress,13,500,1,3249078832,21939502
compress,13,500,1,3249078832,21939502
compress,13,500,2,3249078832,21939500
compress,13,500,2,3249078832,21939500
compress,13,500,3,3249078832,21939500
compress,13,500,3,3249078832,21939500
compress,13,500,4,3249078832,21939500
compress,13,500,4,3249078832,21939500
compress,13,500,8,3249078832,21939500
compress,13,500,8,3249078832,21939500
compress,13,250,1,1354097203,16226306
compress,13,250,1,1354097203,16226306
compress,13,250,2,1354097203,16226304
compress,13,250,2,1354097203,16226304
compress,13,250,3,1354097203,16226304
compress,13,250,3,1354097203,16226304
compress,13,250,4,1354097203,16226304
compress,13,250,4,1354097203,16226304
compress,13,250,8,1354097203,16226304
compress,13,250,8,1354097203,16226304
compress,13,200,1,1037067851,14871475
compress,13,200,1,1037067851,14871475
compress,13,200,2,1037067851,14871473
compress,13,200,2,1037067851,14871473
compress,13,200,3,1037067851,14871473
compress,13,200,3,1037067851,14871473
compress,13,200,4,1037067851,14871473
compress,13,200,4,1037067851,14871473
compress,13,200,8,1037067851,14871473
compress,13,200,8,1037067851,14871473
compress,13,100,1,471601043,11399550
compress,13,100,1,471601043,11399550
compress,13,100,2,471601043,11399550
compress,13,100,2,471601043,11399550
compress,13,100,3,471601043,11399546
compress,13,100,3,471601043,11399546
compress,13,100,4,471601043,11399546
compress,13,100,4,471601043,11399546
compress,13,100,8,471601043,11399546
compress,13,100,8,471601043,11399546
compress,13,50,1,242589243,9119340
compress,13,50,1,242589243,9119340
compress,13,50,2,242589243,9119340
compress,13,50,2,242589243,9119340
compress,13,50,3,242589243,9119336
compress,13,50,3,242589243,9119336
compress,13,50,4,242589243,9119336
compress,13,50,4,242589243,9119336
compress,13,50,8,242589243,9119340
compress,13,50,8,242589243,9119336
compress,13,25,1,137500890,7249091
compress,13,25,1,137500890,7249091
compress,13,25,2,137500890,7249091
compress,13,25,2,137500890,7249091
compress,13,25,3,137500890,7249087
compress,13,25,3,137500890,7249087
compress,13,25,4,137500890,7249087
compress,13,25,4,137500890,7249087
compress,13,25,8,137500890,7249091
compress,13,25,8,137500890,7249089
compress,13,10,1,75928018,5248749
compress,13,10,1,75928018,5248749
compress,13,10,2,75928018,5248749
compress,13,10,2,75928018,5248749
compress,13,10,3,75928018,5248745
compress,13,10,3,75928018,5248745
compress,13,10,4,75928018,5248745
compress,13,10,4,75928018,5248745
compress,13,10,8,75928018,5248748
compress,13,10,8,75928018,5248749
compress,13,5,1,55547688,4249600
compress,13,5,1,55547688,4249600
compress,13,5,2,55547688,4249600
compress,13,5,2,55547688,4249600
compress,13,5,3,55547688,4249597
compress,13,5,3,55547688,4249596
compress,13,5,4,55547688,4249597
compress,13,5,4,55547688,4249596
compress,13,5,8,55547688,4249601
compress,13,5,8,55547688,4249603
compress,13,2,1,39438310,3145494
compress,13,2,1,39438310,3145494
compress,13,2,2,39438310,3145491
compress,13,2,2,39438310,3145491
compress,13,2,3,39438310,3145491
compress,13,2,3,39438310,3145492
compress,13,2,4,39438310,3145491
compress,13,2,4,39438310,3145491
compress,13,2,8,39438310,3145489
compress,13,2,8,39438310,3145491
compress,13,1,1,27877687,2208553
compress,13,1,1,27877687,2208553
compress,13,1,2,27877687,2208549
compress,13,1,2,27877687,2208549
compress,13,1,3,27877687,2208549
compress,13,1,3,27877687,2208549
compress,13,1,4,27877687,2208549
compress,13,1,4,27877687,2208549
compress,13,1,8,27877687,2208549
compress,13,1,8,27877687,2208549
compress,12,2500,1,39107766221,75501315
compress,12,2500,1,39107766221,75501315
compress,12,2500,2,39107766221,75501312
compress,12,2500,2,39107766221,75501312
compress,12,2500,3,39107766221,75501310
compress,12,2500,3,39107766221,75501310
compress,12,2500,4,39107766221,75501309
compress,12,2500,4,39107766221,75501309
compress,12,2500,8,39107766221,75501312
compress,12,2500,8,39107766221,75501310
compress,12,2000,1,28658116653,64659328
compress,12,2000,1,28658116653,64659328
compress,12,2000,2,28658116653,64659328
compress,12,2000,2,28658116653,64659326
compress,12,2000,3,28658116653,64659326
compress,12,2000,3,28658116653,64659324
compress,12,2000,4,28658116653,64659326
compress,12,2000,4,28658116653,64659326
compress,12,2000,8,28658116653,64659326
compress,12,2000,8,28658116653,64659326
compress,12,1500,1,19174465185,53994484
compress,12,1500,1,19174465185,53994484
compress,12,1500,2,19174465185,53994476
compress,12,1500,2,19174465185,53994476
compress,12,1500,3,19174465185,53994476
compress,12,1500,3,19174465185,53994476
compress,12,1500,4,19174465185,53994476
compress,12,1500,4,19174465185,53994476
compress,12,1500,8,19174465185,53994476
compress,12,1500,8,19174465185,53994476
compress,12,1000,1,11030639809,42759597
compress,12,1000,1,11030639809,42759597
compress,12,1000,2,11030639809,42759597
compress,12,1000,2,11030639809,42759597
compress,12,1000,3,11030639809,42759597
compress,12,1000,3,11030639809,42759597
compress,12,1000,4,11030639809,42759597
compress,12,1000,4,11030639809,42759597
compress,12,1000,8,11030639809,42759597
compress,12,1000,8,11030639809,42759597
compress,12,750,1,7469444826,36505551
compress,12,750,1,7469444826,36505551
compress,12,750,2,7469444826,36505551
compress,12,750,2,7469444826,36505551
compress,12,750,3,7469444826,36505551
compress,12,750,3,7469444826,36505551
compress,12,750,4,7469444826,36505551
compress,12,750,4,7469444826,36505551
compress,12,750,8,7469444826,36505551
compress,12,750,8,7469444826,36505551
compress,12,500,1,4388346059,29626398
compress,12,500,1,4388346059,29626398
compress,12,500,2,4388346059,29626396
compress,12,500,2,4388346059,29626396
compress,12,500,3,4388346059,29626396
compress,12,500,3,4388346059,29626396
compress,12,500,4,4388346059,29626396
compress,12,500,4,4388346059,29626396
compress,12,500,8,4388346059,29626396
compress,12,500,8,4388346059,29626396
compress,12,250,1,1813884106,21670255
compress,12,250,1,1813884106,21670255
compress,12,250,2,1813884106,21670253
compress,12,250,2,1813884106,21670253
compress,12,250,3,1813884106,21670253
compress,12,250,3,1813884106,21670253
compress,12,250,4,1813884106,21670253
compress,12,250,4,1813884106,21670253
compress,12,250,8,1813884106,21670253
compress,12,250,8,1813884106,21670253
compress,12,200,1,1390065248,19852669
compress,12,200,1,1390065248,19852669
compress,12,200,2,1390065248,19852669
compress,12,200,2,1390065248,19852669
compress,12,200,3,1390065248,19852669
compress,12,200,3,1390065248,19852669
compress,12,200,4,1390065248,19852669
compress,12,200,4,1390065248,19852669
compress,12,200,8,1390065248,19852669
compress,12,200,8,1390065248,19852669
compress,12,100,1,632030412,15231455
compress,12,100,1,632030412,15231455
compress,12,100,2,632030412,15231455
compress,12,100,2,632030412,15231455
compress,12,100,3,632030412,15231455
compress,12,100,3,632030412,15231455
compress,12,100,4,632030412,15231455
compress,12,100,4,632030412,15231455
compress,12,100,8,632030412,15231455
compress,12,100,8,632030412,15231455
compress,12,50,1,319131369,11931858
compress,12,50,1,319131369,11931858
compress,12,50,2,319131369,11931858
compress,12,50,2,319131369,11931858
compress,12,50,3,319131369,11931854
compress,12,50,3,319131369,11931854
compress,12,50,4,319131369,11931854
compress,12,50,4,319131369,11931854
compress,12,50,8,319131369,11931854
compress,12,50,8,319131369,11931854
compress,12,25,1,187484068,9788652
compress,12,25,1,187484068,9788652
compress,12,25,2,187484068,9788652
compress,12,25,2,187484068,9788652
compress,12,25,3,187484068,9788648
compress,12,25,3,187484068,9788648
compress,12,25,4,187484068,9788648
compress,12,25,4,187484068,9788648
compress,12,25,8,187484068,9788654
compress,12,25,8,187484068,9788657
compress,12,10,1,108106166,7349477
compress,12,10,1,108106166,7349477
compress,12,10,2,108106166,7349478
compress,12,10,2,108106166,7349478
compress,12,10,3,108106166,7349474
compress,12,10,3,108106166,7349474
compress,12,10,4,108106166,7349474
compress,12,10,4,108106166,7349474
compress,12,10,8,108106166,7349482
compress,12,10,8,108106166,7349480
compress,12,5,1,71323513,5456654
compress,12,5,1,71323513,5456654
compress,12,5,2,71323513,5456654
compress,12,5,2,71323513,5456654
compress,12,5,3,71323513,5456650
compress,12,5,3,71323513,5456650
compress,12,5,4,71323513,5456651
compress,12,5,4,71323513,5456651
compress,12,5,8,71323513,5456653
compress,12,5,8,71323513,5456658
compress,12,2,1,50136532,3987973
compress,12,2,1,50136532,3987973
compress,12,2,2,50136532,3987973
compress,12,2,2,50136532,3987973
compress,12,2,3,50136532,3987969
compress,12,2,3,50136532,3987969
compress,12,2,4,50136532,3987969
compress,12,2,4,50136532,3987969
compress,12,2,8,50136532,3987980
compress,12,2,8,50136532,3987973
compress,12,1,1,30759843,2491143
compress,12,1,1,30759843,2491143
compress,12,1,2,30759843,2491139
compress,12,1,2,30759843,2491139
compress,12,1,3,30759843,2491139
compress,12,1,3,30759843,2491139
compress,12,1,4,30759843,2491139
compress,12,1,4,30759843,2491139
compress,12,1,8,30759843,2491138
compress,12,1,8,30759843,2491138
compress,11,2500,1,40906124001,75596018
compress,11,2500,1,40906124001,75596018
compress,11,2500,2,40906124001,75596018
compress,11,2500,2,40906124001,75596018
compress,11,2500,3,40906124001,75596018
compress,11,2500,3,40906124001,75596018
compress,11,2500,4,40906124001,75596018
compress,11,2500,4,40906124001,75596018
compress,11,2500,8,40906124001,75596018
compress,11,2500,8,40906124001,75596017
compress,11,2000,1,29823879339,65048277
compress,11,2000,1,29823879339,65048277
compress,11,2000,2,29823879339,65048273
compress,11,2000,2,29823879339,65048273
compress,11,2000,3,29823879339,65048273
compress,11,2000,3,29823879339,65048273
compress,11,2000,4,29823879339,65048273
compress,11,2000,4,29823879339,65048273
compress,11,2000,8,29823879339,65048273
compress,11,2000,8,29823879339,65048273
compress,11,1500,1,19932881166,54430207
compress,11,1500,1,19932881166,54430207
compress,11,1500,2,19932881166,54430205
compress,11,1500,2,19932881166,54430205
compress,11,1500,3,19932881166,54430205
compress,11,1500,3,19932881166,54430205
compress,11,1500,4,19932881166,54430205
compress,11,1500,4,19932881166,54430205
compress,11,1500,8,19932881166,54430205
compress,11,1500,8,19932881166,54430205
compress,11,1000,1,11448405741,43196592
compress,11,1000,1,11448405741,43196592
compress,11,1000,2,11448405741,43196591
compress,11,1000,2,11448405741,43196591
compress,11,1000,3,11448405741,43196587
compress,11,1000,3,11448405741,43196585
compress,11,1000,4,11448405741,43196587
compress,11,1000,4,11448405741,43196586
compress,11,1000,8,11448405741,43196587
compress,11,1000,8,11448405741,43196587
compress,11,750,1,7750802561,37060391
compress,11,750,1,7750802561,37060391
compress,11,750,2,7750802561,37060391
compress,11,750,2,7750802561,37060391
compress,11,750,3,7750802561,37060391
compress,11,750,3,7750802561,37060391
compress,11,750,4,7750802561,37060391
compress,11,750,4,7750802561,37060391
compress,11,750,8,7750802561,37060391
compress,11,750,8,7750802561,37060391
compress,11,500,1,4555270273,30271524
compress,11,500,1,4555270273,30271524
compress,11,500,2,4555270273,30271524
compress,11,500,2,4555270273,30271524
compress,11,500,3,4555270273,30271524
compress,11,500,3,4555270273,30271524
compress,11,500,4,4555270273,30271524
compress,11,500,4,4555270273,30271524
compress,11,500,8,4555270273,30271524
compress,11,500,8,4555270273,30271524
compress,11,250,1,1879067614,22257792
compress,11,250,1,1879067614,22257792
compress,11,250,2,1879067614,22257792
compress,11,250,2,1879067614,22257792
compress,11,250,3,1879067614,22257792
compress,11,250,3,1879067614,22257792
compress,11,250,4,1879067614,22257792
compress,11,250,4,1879067614,22257792
compress,11,250,8,1879067614,22257792
compress,11,250,8,1879067614,22257792
compress,11,200,1,1440733971,20391717
compress,11,200,1,1440733971,20391717
compress,11,200,2,1440733971,20391717
compress,11,200,2,1440733971,20391717
compress,11,200,3,1440733971,20391717
compress,11,200,3,1440733971,20391717
compress,11,200,4,1440733971,20391717
compress,11,200,4,1440733971,20391717
compress,11,200,8,1440733971,20391717
compress,11,200,8,1440733971,20391717
compress,11,100,1,660936826,15814558
compress,11,100,1,660936826,15814558
compress,11,100,2,660936826,15814558
compress,11,100,2,660936826,15814558
compress,11,100,3,660936826,15814558
compress,11,100,3,660936826,15814558
compress,11,100,4,660936826,15814558
compress,11,100,4,660936826,15814558
compress,11,100,8,660936826,15814558
compress,11,100,8,660936826,15814558
compress,11,50,1,333311426,12374330
compress,11,50,1,333311426,12374330
compress,11,50,2,333311426,12374330
compress,11,50,2,333311426,12374330
compress,11,50,3,333311426,12374326
compress,11,50,3,333311426,12374326
compress,11,50,4,333311426,12374326
compress,11,50,4,333311426,12374326
compress,11,50,8,333311426,12374330
compress,11,50,8,333311426,12374330
compress,11,25,1,177699462,9367338
compress,11,25,1,177699462,9367338
compress,11,25,2,177699462,9367338
compress,11,25,2,177699462,9367338
compress,11,25,3,177699462,9367334
compress,11,25,3,177699462,9367334
compress,11,25,4,177699462,9367334
compress,11,25,4,177699462,9367334
compress,11,25,8,177699462,9367338
compress,11,25,8,177699462,9367340
compress,11,10,1,88180375,6204500
compress,11,10,1,88180375,6204500
compress,11,10,2,88180375,6204501
compress,11,10,2,88180375,6204501
compress,11,10,3,88180375,6204497
compress,11,10,3,88180375,6204497
compress,11,10,4,88180375,6204497
compress,11,10,4,88180375,6204497
compress,11,10,8,88180375,6204500
compress,11,10,8,88180375,6204500
compress,11,5,1,66414230,5116753
compress,11,5,1,66414230,5116753
compress,11,5,2,66414230,5116753
compress,11,5,2,66414230,5116753
compress,11,5,3,66414230,5116749
compress,11,5,3,66414230,5116749
compress,11,5,4,66414230,5116749
compress,11,5,4,66414230,5116749
compress,11,5,8,66414230,5116757
compress,11,5,8,66414230,5116755
compress,11,2,1,45198405,3657796
compress,11,2,1,45198405,3657796
compress,11,2,2,45198405,3657796
compress,11,2,2,45198405,3657796
compress,11,2,3,45198405,3657792
compress,11,2,3,45198405,3657792
compress,11,2,4,45198405,3657792
compress,11,2,4,45198405,3657792
compress,11,2,8,45198405,3657800
compress,11,2,8,45198405,3657800
compress,11,1,1,33860422,2709305
compress,11,1,1,33860422,2709305
compress,11,1,2,33860422,2709301
compress,11,1,2,33860422,2709301
compress,11,1,3,33860422,2709301
compress,11,1,3,33860422,2709301
compress,11,1,4,33860422,2709301
compress,11,1,4,33860422,2709301
compress,11,1,8,33860422,2709301
compress,11,1,8,33860422,2709302
compress,14,2500,1,26842100686,52469810
compress,14,2500,1,26842100686,52469810
compress,14,2500,2,26842100686,52469810
compress,14,2500,2,26842100686,52469810
compress,14,2500,3,26842100686,52469810
compress,14,2500,3,26842100686,52469810
compress,14,2500,4,26842100686,52469810
compress,14,2500,4,26842100686,52469810
compress,14,2500,8,26842100686,52469810
compress,14,2500,8,26842100686,52469810
compress,14,2000,1,19579354472,44920863
compress,14,2000,1,19579354472,44920863
compress,14,2000,2,19579354472,44920863
compress,14,2000,2,19579354472,44920863
compress,14,2000,3,19579354472,44920863
compress,14,2000,3,19579354472,44920863
compress,14,2000,4,19579354472,44920863
compress,14,2000,4,19579354472,44920863
compress,14,2000,8,19579354472,44920863
compress,14,2000,8,19579354472,44920863
compress,14,1500,1,13100794418,37418157
compress,14,1500,1,13100794418,37418157
compress,14,1500,2,13100794418,37418157
compress,14,1500,2,13100794418,37418157
compress,14,1500,3,13100794418,37418157
compress,14,1500,3,13100794418,37418157
compress,14,1500,4,13100794418,37418157
compress,14,1500,4,13100794418,37418157
compress,14,1500,8,13100794418,37418157
compress,14,1500,8,13100794418,37418157
compress,14,1000,1,7511414434,29436001
compress,14,1000,1,7511414434,29436001
compress,14,1000,2,7511414434,29436001
compress,14,1000,2,7511414434,29436001
compress,14,1000,3,7511414434,29436001
compress,14,1000,3,7511414434,29436001
compress,14,1000,4,7511414434,29436001
compress,14,1000,4,7511414434,29436001
compress,14,1000,8,7511414434,29436001
compress,14,1000,8,7511414434,29436001
compress,14,750,1,5091349145,25208864
compress,14,750,1,5091349145,25208864
compress,14,750,2,5091349145,25208862
compress,14,750,2,5091349145,25208862
compress,14,750,3,5091349145,25208862
compress,14,750,3,5091349145,25208862
compress,14,750,4,5091349145,25208862
compress,14,750,4,5091349145,25208862
compress,14,750,8,5091349145,25208862
compress,14,750,8,5091349145,25208862
compress,14,500,1,2972955372,20332955
compress,14,500,1,2972955372,20332955
compress,14,500,2,2972955372,20332953
compress,14,500,2,2972955372,20332953
compress,14,500,3,2972955372,20332953
compress,14,500,3,2972955372,20332953
compress,14,500,4,2972955372,20332953
compress,14,500,4,2972955372,20332953
compress,14,500,8,2972955372,20332953
compress,14,500,8,2972955372,20332953
compress,14,250,1,1241010828,14962437
compress,14,250,1,1241010828,14962437
compress,14,250,2,1241010828,14962437
compress,14,250,2,1241010828,14962437
compress,14,250,3,1241010828,14962437
compress,14,250,3,1241010828,14962437
compress,14,250,4,1241010828,14962437
compress,14,250,4,1241010828,14962437
compress,14,250,8,1241010828,14962437
compress,14,250,8,1241010828,14962437
compress,14,200,1,954261343,13692833
compress,14,200,1,954261343,13692833
compress,14,200,2,954261343,13692833
compress,14,200,2,954261343,13692833
compress,14,200,3,954261343,13692833
compress,14,200,3,954261343,13692833
compress,14,200,4,954261343,13692806
compress,14,200,4,954261343,13692812
compress,14,200,8,954261343,13692833
compress,14,200,8,954261343,13692833
compress,14,100,1,430772050,10417565
compress,14,100,1,430772050,10417565
compress,14,100,2,430772050,10417565
compress,14,100,2,430772050,10417565
compress,14,100,3,430772050,10417561
compress,14,100,3,430772050,10417561
compress,14,100,4,430772050,10417561
compress,14,100,4,430772050,10417561
compress,14,100,8,430772050,10417561
compress,14,100,8,430772050,10417561
compress,14,50,1,208573846,7921993
compress,14,50,1,208573846,7921993
compress,14,50,2,208573846,7921993
compress,14,50,2,208573846,7921993
compress,14,50,3,208573846,7921989
compress,14,50,3,208573846,7921989
compress,14,50,4,208573846,7921989
compress,14,50,4,208573846,7921989
compress,14,50,8,208573846,7921989
compress,14,50,8,208573846,7921989
compress,14,25,1,122751079,6512514
compress,14,25,1,122751079,6512514
compress,14,25,2,122751079,6512514
compress,14,25,2,122751079,6512514
compress,14,25,3,122751079,6512510
compress,14,25,3,122751079,6512510
compress,14,25,4,122751079,6512510
compress,14,25,4,122751079,6512510
compress,14,25,8,122751079,6512520
compress,14,25,8,122751079,6512514
compress,14,10,1,72177470,4980521
compress,14,10,1,72177470,4980521
compress,14,10,2,72177470,4980522
compress,14,10,2,72177470,4980522
compress,14,10,3,72177470,4980518
compress,14,10,3,72177470,4980517
compress,14,10,4,72177470,4980518
compress,14,10,4,72177470,4980518
compress,14,10,8,72177470,4980527
compress,14,10,8,72177470,4980524
compress,14,5,1,49450628,3808944
compress,14,5,1,49450628,3808944
compress,14,5,2,49450628,3808944
compress,14,5,2,49450628,3808944
compress,14,5,3,49450628,3808940
compress,14,5,3,49450628,3808940
compress,14,5,4,49450628,3808941
compress,14,5,4,49450628,3808941
compress,14,5,8,49450628,3808947
compress,14,5,8,49450628,3808949
compress,14,2,1,29643046,2452078
compress,14,2,1,29643046,2452078
compress,14,2,2,29643046,2452074
compress,14,2,2,29643046,2452074
compress,14,2,3,29643046,2452074
compress,14,2,3,29643046,2452074
compress,14,2,4,29643046,2452075
compress,14,2,4,29643046,2452074
compress,14,2,8,29643046,2452073
compress,14,2,8,29643046,2452076
compress,14,1,1,21744086,1789376
compress,14,1,1,21744086,1789376
compress,14,1,2,21744086,1789372
compress,14,1,2,21744086,1789372
compress,14,1,3,21744086,1789372
compress,14,1,3,21744086,1789372
compress,14,1,4,21744086,1789372
compress,14,1,4,21744086,1789372
compress,14,1,8,21744086,1789374
compress,14,1,8,21744086,1789385
compress,9,2500,1,35993667729,71617411
compress,9,2500,1,35993667729,71617411
compress,9,2500,2,35993667729,71617409
compress,9,2500,2,35993667729,71617409
compress,9,2500,3,35993667729,71617405
compress,9,2500,3,35993667729,71617405
compress,9,2500,4,35993667729,71617405
compress,9,2500,4,35993667729,71617405
compress,9,2500,8,35993667729,71617406
compress,9,2500,8,35993667729,71617405
compress,9,2000,1,26279210087,61156164
compress,9,2000,1,26279210087,61156164
compress,9,2000,2,26279210087,61156162
compress,9,2000,2,26279210087,61156162
compress,9,2000,3,26279210087,61156162
compress,9,2000,3,26279210087,61156162
compress,9,2000,4,26279210087,61156162
compress,9,2000,4,26279210087,61156162
compress,9,2000,8,26279210087,61156162
compress,9,2000,8,26279210087,61156162
compress,9,1500,1,17587144198,50667765
compress,9,1500,1,17587144198,50667765
compress,9,1500,2,17587144198,50667763
compress,9,1500,2,17587144198,50667763
compress,9,1500,3,17587144198,50667763
compress,9,1500,3,17587144198,50667763
compress,9,1500,4,17587144198,50667763
compress,9,1500,4,17587144198,50667763
compress,9,1500,8,17587144198,50667763
compress,9,1500,8,17587144198,50667763
compress,9,1000,1,10079354473,39949978
compress,9,1000,1,10079354473,39949978
compress,9,1000,2,10079354473,39949976
compress,9,1000,2,10079354473,39949976
compress,9,1000,3,10079354473,39949976
compress,9,1000,3,10079354473,39949976
compress,9,1000,4,10079354473,39949976
compress,9,1000,4,10079354473,39949976
compress,9,1000,8,10079354473,39949976
compress,9,1000,8,10079354473,39949976
compress,9,750,1,6819505245,33980617
compress,9,750,1,6819505245,33980617
compress,9,750,2,6819505245,33980617
compress,9,750,2,6819505245,33980617
compress,9,750,3,6819505245,33980617
compress,9,750,3,6819505245,33980617
compress,9,750,4,6819505245,33980617
compress,9,750,4,6819505245,33980617
compress,9,750,8,6819505245,33980617
compress,9,750,8,6819505245,33980617
compress,9,500,1,3994148502,27476425
compress,9,500,1,3994148502,27476425
compress,9,500,2,3994148502,27476425
compress,9,500,2,3994148502,27476425
compress,9,500,3,3994148502,27476425
compress,9,500,3,3994148502,27476425
compress,9,500,4,3994148502,27476425
compress,9,500,4,3994148502,27476425
compress,9,500,8,3994148502,27476425
compress,9,500,8,3994148502,27476425
compress,9,250,1,1655605388,20048728
compress,9,250,1,1655605388,20048728
compress,9,250,2,1655605388,20048728
compress,9,250,2,1655605388,20048728
compress,9,250,3,1655605388,20048728
compress,9,250,3,1655605388,20048728
compress,9,250,4,1655605388,20048728
compress,9,250,4,1655605388,20048728
compress,9,250,8,1655605388,20048728
compress,9,250,8,1655605388,20048728
compress,9,200,1,1263991092,18285455
compress,9,200,1,1263991092,18285455
compress,9,200,2,1263991092,18285455
compress,9,200,2,1263991092,18285455
compress,9,200,3,1263991092,18285455
